ID,T_Circularity,rect2_Width,rect2_Height,rect2_Phi,Area,Anisometry,Bulkiness,StructureFactor,Circularity,Compactness,Convexity,Rectangularity,ContLength,Ra,Rb,Phi,outer_Radius,inner_Radius,inner_Width,inner_Height,dist_Mean,dist_Deviation,Roundness,num_Sides,connect_Num,holes_Num,area_Holes,max_Diameter,Orientation,Euler_number,moments_M11,moments_M20,moments_M02,moments_Ia,moments_Ib,moments_M11_invar,moments_M20_invar,moments_M02_invar,moments_Phi1,moments_Phi2,moments_M21,moments_M12,moments_M03,moments_M30,moments_M21_invar,moments_M12_invar,moments_M03_invar,moments_M30_invar,moments_Psi1,moments_Psi2,moments_Psi3,moments_Psi4,sk_rect2_Width,sk_rect2_Height,sk_rect2_Phi,sk_Area,sk_Anisometry,sk_Bulkiness,sk_StructureFactor,sk_Circularity,sk_Compactness,sk_Convexity,sk_Rectangularity,sk_ContLength,sk_Ra,sk_Rb,sk_Phi,sk_outer_Radius,sk_inner_Radius,sk_inner_Width,sk_inner_Height,sk_dist_Mean,sk_dist_Deviation,sk_Roundness,sk_num_Sides,sk_connect_Num,sk_holes_Num,sk_area_Holes,sk_max_Diameter,sk_Orientation,sk_Euler_number,sk_moments_M11,sk_moments_M20,sk_moments_M02,sk_moments_Ia,sk_moments_Ib,sk_moments_M11_invar,sk_moments_M20_invar,sk_moments_M02_invar,sk_moments_Phi1,sk_moments_Phi2,sk_moments_M21,sk_moments_M12,sk_moments_M03,sk_moments_M30,sk_moments_M21_invar,sk_moments_M12_invar,sk_moments_M03_invar,sk_moments_M30_invar,sk_moments_Psi1,sk_moments_Psi2,sk_moments_Psi3,sk_moments_Psi4,Class
1,0.306979,227.086,77.5968,-0.0621766,65853,2.98699,1.03983,2.10596,0.356356,2.38084,0.956901,0.925686,1403.65,255.159,85.4236,-0.085864,234.938,75.5,128,344,164.617,55.0451,0.665617,2.36758,1,0,0,468.875,-0.085864,1,8.13E+07,1.27E+08,1.06E+09,1.07E+09,1.20E+08,0.0187514,0.0293166,0.245551,0.274867,0.0481637,-3.67E+08,2.74E+09,3.62E+09,-2.84E+08,-1.28E-06,9.58E-06,1.27E-05,-9.95E-07,0.0068471,-2.10E-11,-3.89E-07,2.17E-08,203.765,64.9701,-0.230468,755,4.33388,62.9382,271.767,0.00399787,281.555,0.0187224,0.010711,1634.41,256.032,59.0768,-0.0724622,204.6,0.5,74,0,119.763,52.7101,0.559882,2.07939,1,0,0,407.953,3.06913,1,845873,720153,1.23E+07,1.24E+07,658751,1.48392,1.26337,21.5984,22.8617,422.32,3.67E+07,-7.69E+07,-6.54E+08,-357124,0.0852825,-0.178657,-1.51878,-0.000829809,25.0847,-2467.59,-288.658,62651.6,OK
1,0.409381,233.853,78.9079,-0.07983,64441,2.93743,1.02453,2.0095,0.321907,1.96728,0.960773,0.875638,1262.17,248.458,84.5835,-0.0759809,236.028,77.5,124,342,159.111,55.4699,0.651375,2.32139,1,0,0,468.667,-0.0759809,1,6.65E+07,1.20E+08,9.89E+08,9.95E+08,1.15E+08,0.0160258,0.0289755,0.238268,0.267244,0.0448309,-1.74E+09,1.43E+09,9.51E+09,-4.60E+08,-6.49E-06,5.35E-06,3.55E-05,-1.72E-06,0.00664712,-2.18E-10,-1.25E-06,6.71E-08,221.051,46.6481,-0.0973774,671,7.6017,48.9375,371.008,0.00369835,244.272,0.0238349,0.0141923,1435.17,281.879,37.081,-0.172207,222.677,0.5,76,0,127.191,62.3103,0.510106,1.97676,1,0,0,444.342,-0.172207,1,2.21E+06,615260,1.29E+07,1.33E+07,230657,4.91126,1.36651,28.7493,30.1158,846.297,-2.08E+07,5.28E+07,5.51E+08,-1.66E+07,-0.0689227,0.174876,1.82261,-0.0550941,15.1658,-531.23,-129.528,20340.5,OK
1,0.31161,232.55,77.6428,-0.0652135,66262,3.01075,1.03761,2.12398,0.350581,2.45358,0.950961,0.930161,1429.35,256.691,85.2582,-0.0429442,236.956,75.5,124,414,166.176,55.7795,0.664335,2.3633,1,0,0,472.911,-0.0429442,1,4.17E+07,1.22E+08,1.09E+09,1.09E+09,1.20E+08,0.00948645,0.0278327,0.248191,0.276023,0.0489176,-1.04E+09,-1.80E+09,5.01E+09,-2.74E+07,-3.56E-06,-6.18E-06,1.72E-05,-9.43E-08,0.00681783,-1.87E-11,-3.68E-07,2.04E-08,222.375,74.7044,-0.269786,793,4.88658,63.0062,306.885,0.00355142,304.478,0.0169058,0.0156365,1741.89,278.776,57.0493,-0.173637,223.3,0.5,74,0,129.171,58.3611,0.548187,2.05379,1,0,0,445.601,2.96796,1,2.51E+06,1.09E+06,1.50E+07,1.54E+07,645230,3.99464,1.72672,23.8,25.5268,551.06,1.42E+07,-1.61E+08,-7.44E+08,8.06E+06,0.0285179,-0.323278,-1.49294,0.016165,25.1389,-2094.43,-268.135,59342.7,OK
1,0.309977,230.535,79.2756,-0.0610594,65620,3.00147,1.03101,2.09455,0.339567,2.32658,0.951318,0.900512,1385.1,254.239,84.7048,-0.0717342,236.739,76.5,130,340,164.069,55.6209,0.66099,2.35226,1,0,0,472.479,-0.0717342,1,6.74E+07,1.23E+08,1.06E+09,1.06E+09,1.18E+08,0.0156503,0.0284596,0.245132,0.273591,0.0479265,-1.15E+09,1.91E+09,7.50E+09,-3.52E+08,-4.09E-06,6.76E-06,2.65E-05,-1.25E-06,0.00673143,-6.65E-11,-6.86E-07,3.74E-08,217.322,66.2615,-0.0667266,810,5.34233,59.7738,318.331,0.00422739,320.419,0.0154418,0.0127187,1805.95,286.938,53.7103,-0.0413806,220.668,0.5,75,0,133.504,57.7027,0.567785,2.09726,1,0,0,440.191,3.10021,1,664987,611704,1.66E+07,1.67E+07,584171,1.01355,0.932334,25.3696,26.3019,601.289,-2.70E+06,-3.58E+07,-4.98E+08,-4.88E+06,-0.00507216,-0.0673923,-0.936608,-0.00918135,22.6257,44.4119,5.56489,827.292,OK
1,0.34114,229.353,78.765,-0.05224,64601,2.99628,1.03142,2.09041,0.335248,2.68016,0.951456,0.900193,1475.04,252.088,84.1339,-0.0319519,236.134,76.5,114,426,160.01,52.7214,0.670513,2.38413,1,0,0,471.267,-0.0319519,1,2.91E+07,1.15E+08,1.03E+09,1.03E+09,1.14E+08,0.00697782,0.0276162,0.245704,0.27332,0.047757,-1.44E+09,-1.12E+09,7.16E+09,-9.11E+07,-5.35E-06,-4.15E-06,2.65E-05,-3.38E-07,0.00673672,-6.81E-11,-7.01E-07,3.85E-08,220.684,58.4293,-0.13299,925,5.19402,53.7229,278.038,0.005856,347.292,0.0204244,0.0186719,2009.2,286.634,55.1854,-0.181781,221.381,0.5,75,0,133.366,57.9361,0.565584,2.09224,1,0,0,441.762,-0.181781,1,3.25E+06,1.30E+06,1.84E+07,1.90E+07,704254,3.8018,1.5219,21.5063,23.0282,457.193,-2.28E+07,-2.28E+07,3.84E+08,-1.30E+07,-0.0288383,-0.0288598,0.485651,-0.0163685,18.2768,47.7388,2.84659,786.304,OK
1,0.316153,230,77,0,65974,3.02902,1.03196,2.12583,0.341446,2.17418,0.960838,0.89777,1342.58,256.209,84.5848,-0.0224695,236.519,77.5,116,427,163.168,57.1218,0.649921,2.31683,1,0,0,472.038,-0.0224695,1,2.17E+07,1.18E+08,1.08E+09,1.08E+09,1.18E+08,0.00497834,0.0272233,0.248634,0.275857,0.0491219,-1.56E+09,1.51E+09,1.03E+10,-1.73E+08,-5.44E-06,5.27E-06,3.58E-05,-6.02E-07,0.00674384,-1.27E-10,-9.40E-07,5.11E-08,216.585,61.4613,0.0147772,842,5.4908,48.9359,267.697,0.0038764,320.714,0.0171431,0.0220618,1842.13,268.357,48.8739,0.0431221,220.03,0.5,0,97,118.618,66.3006,0.44106,1.85739,1,0,0,438.694,-3.09847,1,-631233,530049,1.51E+07,1.52E+07,502812,-0.89036,0.747639,21.3438,22.0915,427.374,664178,5.33E+07,-1.18E+09,-5.96E+06,0.00111262,0.0892454,-1.97444,-0.00998291,15.1647,246.962,-7.72809,2645.38,OK
1,0.371882,234.19,78.4668,0.0210495,64838,2.96101,1.02471,2.03418,0.322227,1.88459,0.963947,0.873443,1239.16,250.242,84.5126,0.0153162,236.091,78.5,142,338,158.949,55.8464,0.648651,2.31287,1,0,0,470.354,0.0153162,1,-1.38E+07,1.16E+08,1.01E+09,1.02E+09,1.16E+08,-0.00327583,0.0275895,0.241403,0.268992,0.0457589,-2.14E+09,-1.05E+08,1.25E+10,9.10E+07,-7.84E-06,-3.85E-07,4.59E-05,3.34E-07,0.00664945,-3.73E-10,-1.61E-06,8.62E-08,233.027,51.9607,-0.0415274,689,7.90348,47.8352,377.064,0.00355492,251.866,0.0189078,0.0121382,1476.72,287.95,36.4333,0.00441387,233.565,0.5,0,75,129.368,64.6835,0.500003,1.95779,1,0,0,466.13,-3.13718,1,-62029.6,228916,1.43E+07,1.43E+07,228643,-0.130665,0.482213,30.0848,30.567,876.383,1.03E+07,1.46E+07,-3.96E+08,-7.87E+06,0.0314341,0.044568,-1.21016,-0.0240531,14.4902,207.858,-53.5068,16183.8,OK
1,0.320986,232.44,77.2934,0.0355406,67464,3.05094,1.03688,2.16346,0.356825,1.9009,0.964309,0.929531,1269.46,260.641,85.4295,0.0447356,237.241,76.5,118,438,161.896,57.6281,0.644043,2.29867,1,0,0,473.482,0.0447356,1,-4.57E+07,1.25E+08,1.14E+09,1.15E+09,1.23E+08,-0.0100385,0.0274941,0.25129,0.278785,0.0504879,-7.88E+08,-2.02E+09,7.27E+09,1.86E+08,-2.57E-06,-6.59E-06,2.37E-05,6.05E-07,0.00680825,-2.00E-11,-3.74E-07,2.05E-08,223.811,61.2921,-0.124029,591,5.37815,67.0098,359.389,0.00286973,233.316,0.0148169,0.00877958,1316.35,260.378,48.4141,-0.00973918,226.187,0.5,72,0,116.586,61.7312,0.47051,1.90549,1,0,0,451.373,3.13185,1,94178.3,347232,1.00E+07,1.00E+07,346315,0.269635,0.994133,28.6762,29.6704,766.589,1.84E+07,-2.90E+07,-5.36E+08,-5.30E+06,0.0890493,-0.140717,-2.59849,-0.0256958,28.4353,682.528,-233.333,67587.7,OK
1,0.311494,232.089,77.5829,0.00624992,68486,3.0174,1.04315,2.1476,0.365034,1.86466,0.969452,0.944427,1266.79,261.948,86.8125,0.0169183,237.467,77.5,122,444,162.61,57.7138,0.645078,2.30184,1,0,0,473.932,0.0169183,1,-1.77E+07,1.29E+08,1.17E+09,1.17E+09,1.29E+08,-0.00377151,0.0275746,0.250414,0.277989,0.0497143,-6.64E+08,-1.76E+09,6.42E+09,9.21E+07,-2.07E-06,-5.47E-06,2.00E-05,2.87E-07,0.00689084,-7.67E-12,-2.36E-07,1.32E-08,189.485,60.9642,-0.178793,544,4.10688,63.3322,259.098,0.00352046,200.984,0.0192805,0.00848102,1172.16,212.223,51.675,-0.0388114,189.985,0.5,70,0,94.7283,53.362,0.436684,1.85056,1,0,0,378.97,3.10278,1,223410,371837,6.12E+06,6.13E+06,363162,0.754927,1.25648,20.6686,21.9251,379.11,3.26E+07,4.89E+07,-3.37E+08,-221003,0.20236,0.303536,-2.09442,-0.00137278,25.3997,-24250.5,-793.736,162084,OK
1,0.378454,233.966,78.3614,0.00947839,65318,2.98377,1.02673,2.06353,0.327951,1.8449,0.960969,0.870091,1230.58,252.378,84.5837,0.0110292,236.435,78.5,144,338,158.509,56.303,0.644796,2.30098,1,0,0,471.869,0.0110292,1,-1.02E+07,1.17E+08,1.04E+09,1.04E+09,1.17E+08,-0.00238658,0.0274093,0.243761,0.271171,0.046831,-2.08E+09,-7.59E+08,1.28E+10,9.37E+07,-7.47E-06,-2.72E-06,4.60E-05,3.36E-07,0.00667563,-3.40E-10,-1.53E-06,8.24E-08,220.962,43.666,-0.0315082,581,6.53011,53.5934,348.971,0.00300779,217.9,0.0192308,0.0148998,1261.31,254.407,38.9591,-0.0103251,223.112,0.5,0,73,111.04,64.0854,0.422865,1.82949,1,0,0,445.224,3.13127,1,94783.6,221441,9.40E+06,9.40E+06,220462,0.28079,0.656002,27.8469,28.5029,739.661,3.40E+06,-2.13E+07,-3.49E+08,-6.85E+06,0.0173591,-0.108461,-1.77711,-0.0349258,18.1888,1581.1,29.7381,13562.1,OK
2,0.297858,174,74,0,42511,2.215,1.04198,1.30797,0.351381,1.89921,0.924655,0.844761,1007.26,176.722,79.7844,-0.00854492,178.254,73.5,134,252,125.052,36.3042,0.709687,2.53104,1,0,0,353.14,3.13305,1,2.26E+06,6.77E+07,3.32E+08,3.32E+08,6.77E+07,0.00124945,0.0374454,0.183652,0.221097,0.0213826,8.81E+08,-1.06E+08,-3.99E+09,-4.39E+06,1.15E-05,-1.38E-06,-5.19E-05,-5.71E-08,0.00687536,-5.67E-10,-1.98E-06,1.09E-07,162.779,58.8688,-0.148433,516,4.06975,58.265,236.124,0.00495167,208.221,0.0182062,0.0125401,1161.96,197.35,48.492,0.0162463,168.988,0.5,69,0,90.0324,45.9939,0.48914,1.93801,1,0,0,335.386,-3.12535,1,-76682.8,304586,5.02E+06,5.02E+06,303340,-0.288004,1.14396,18.8651,20.009,314.369,2.64E+07,1.21E+07,-1.62E+08,-2.64E+06,0.192186,0.0884164,-1.17585,-0.0192391,21.4979,-9612.14,-513.273,91600.2,OK
2,0.4212,171.373,54.0457,-0.029991,30829,3.1282,1.04759,2.27706,0.270308,2.1467,0.913696,0.818114,911.948,179.328,57.3261,-0.0290573,173.187,53.5,92,247,112.263,42.8829,0.618014,2.2233,1,0,0,344.217,3.11254,1,6.46E+06,2.55E+07,2.48E+08,2.48E+08,2.53E+07,0.00679938,0.0268469,0.260583,0.287429,0.0548173,3.83E+08,-1.84E+08,-2.99E+09,2.79E+07,1.31E-05,-6.28E-06,-0.000101941,9.53E-07,0.00694959,-9.25E-10,-2.56E-06,1.43E-07,149.586,35.0184,-0.0649769,395,7.50156,34.8522,260.446,0.00477083,146.052,0.0269919,0.0193229,851.446,181.307,24.1692,0.00123385,150.94,0.5,48,0,80.1854,42.9876,0.463897,1.89435,1,0,0,300.88,-3.14036,1,-3934.08,57689.9,3.25E+06,3.25E+06,57685.1,-0.0252144,0.369748,20.8052,21.175,417.61,3.69E+06,1.48E+06,-8.99E+07,-1.31E+06,0.0598664,0.0239812,-1.45947,-0.0212957,7.69204,-87.6349,-46.2,4437.77,OK
2,0.352225,168,74,0,41053,2.14737,1.04248,1.23859,0.362349,1.82403,0.92614,0.842432,970.049,171.035,79.6484,-0.0291952,172.572,73.5,128,246,121.695,34.1613,0.719288,2.57158,1,0,0,341.884,3.1124,1,6.86E+06,6.53E+07,3.00E+08,3.00E+08,6.51E+07,0.00407067,0.0387511,0.178022,0.216773,0.0194627,7.55E+08,-4.14E+08,-3.31E+09,8.30E+07,1.09E-05,-5.98E-06,-4.78E-05,1.20E-06,0.00688198,-4.75E-10,-1.81E-06,9.99E-08,158.583,39.0542,0.117109,436,5.44455,45.0699,244.385,0.00537262,163.698,0.0240618,0.0262218,947.044,184.541,33.8946,0.115208,159.083,0.5,68,0,83.8299,40.9551,0.51145,1.97932,1,0,0,317.166,0.115208,1,-409583,172621,3.66E+06,3.71E+06,125224,-2.15461,0.908073,19.2778,20.1859,356.017,9.76E+06,-1.15E+07,-6.05E+07,-4.74E+06,0.117756,-0.138245,-0.730547,-0.0571951,12.8633,164.441,-37.1712,7226.57,OK
2,0.293553,174,74,0,31917,2.31921,1.3631,2.16132,0.225426,8.85087,0.694391,0.565331,1884.12,179.213,77.2735,-0.0331315,178.111,64.5,122,151,113.774,36.9043,0.675634,2.40184,1,0,0,353.644,3.10846,1,6.91E+06,4.79E+07,2.56E+08,2.56E+08,4.76E+07,0.00678031,0.0469959,0.251345,0.298341,0.0419424,4.56E+08,-7.24E+08,-1.35E+10,-1.44E+08,1.40E-05,-2.23E-05,-0.000414046,-4.42E-06,0.0117662,2.14E-09,-1.07E-05,1.40E-06,164.384,69.1179,0.0273904,926,2.25467,59.2059,132.49,0.0087265,374.837,0.0239005,0.0127985,2088.49,198.36,87.9774,0.102201,168.143,0.5,0,80,99.9896,40.6145,0.593813,2.15971,1,0,0,334.201,-3.03939,1,-742607,1.87E+06,9.03E+06,9.11E+06,1.79E+06,-0.866038,2.17846,10.534,12.7124,72.8147,-1.47E+07,1.60E+07,-3.97E+07,1.85E+07,-0.018485,0.0201505,-0.0499874,0.0233373,22.1978,0.312299,1.66212,387.28,OK
2,0.432942,168.44,53.2961,-0.0261949,15321,3.66713,2.23689,7.20299,0.146719,12.1725,0.465896,0.359492,1530.87,200.011,54.5416,-0.10246,170.968,24.5,40,145,104.137,42.446,0.592401,2.15617,1,0,0,339.718,3.03913,1,1.44E+07,1.29E+07,1.52E+08,1.53E+08,1.14E+07,0.061477,0.0548621,0.646452,0.701314,0.365096,-691173,-1.14E+09,-2.59E+09,-2.70E+08,-1.92E-07,-0.000317653,-0.000720922,-7.51E-05,0.0316863,2.94E-06,0.000100705,1.75E-05,162.195,49.1078,-0.0140836,682,2.80847,68.7865,192.184,0.00654516,262.127,0.0243146,0.0163188,1498.83,204.787,72.9179,0.00661322,164.989,0.5,0,56,101.246,37.9216,0.625452,2.24405,1,0,0,328.977,-3.13498,1,-41290.8,906825,7.15E+06,7.15E+06,906552,-0.0887737,1.94964,15.3725,17.3222,180.206,1.01E+07,-1.35E+07,-3.28E+07,-4.25E+06,0.0318619,-0.0424455,-0.103268,-0.0133852,29.9631,-0.756638,-11.2917,3640.83,OK
2,0.256819,174.732,75.5008,-0.0525831,31380,2.16992,1.40771,2.05463,0.224294,10.3604,0.667007,0.523755,2021.25,174.675,80.4983,-0.0195967,179,65.5,122,162,114.736,35.8659,0.687405,2.44415,1,0,0,354.97,3.122,1,3.69E+06,5.09E+07,2.39E+08,2.39E+08,5.08E+07,0.00375093,0.0516986,0.243006,0.294705,0.036655,7.44E+08,-1.29E+08,-1.36E+10,1.66E+08,2.41E-05,-4.18E-06,-0.000439028,5.37E-06,0.012549,-2.01E-08,-2.15E-05,2.63E-06,165.351,71.3592,-0.04885,914,2.16384,69.4772,149.337,0.00813778,381.702,0.0218008,0.01415,2093.82,209.137,96.6511,-0.069533,170.561,0.5,0,39,107.11,40.7832,0.619239,2.22668,1,0,0,335.872,3.07206,1,544750,2.17E+06,9.96E+06,9.99E+06,2.13E+06,0.652085,2.60051,11.918,14.5186,88.5173,1.89E+07,-7.02E+07,-1.55E+08,-1.61E+06,0.0246938,-0.0919916,-0.202741,-0.00211309,30.5678,-12.6058,-38.148,10277.6,OK
2,0.386908,173.181,54.195,-0.0155026,15898,3.45328,2.46622,7.51654,0.140384,14.745,0.464216,0.304343,1716.32,207.6,60.1168,0.0603535,175.533,22.5,40,147,103.315,43.3896,0.580025,2.12592,1,0,0,348.421,-3.08124,1,-9.45E+06,1.49E+07,1.71E+08,1.71E+08,1.44E+07,-0.0373821,0.0590903,0.675466,0.734556,0.385509,2.44E+08,9.25E+08,-3.69E+09,3.29E+08,6.07E-05,0.000230269,-0.000919356,8.20E-05,0.0385161,3.69E-06,7.75E-06,5.60E-05,169.589,51.0245,-0.00454542,821,2.82643,57.5593,161.687,0.00782323,312.239,0.0274298,0.020012,1794.82,206.193,72.9517,-0.0493507,171.611,0.5,0,64,100.67,41.2493,0.590254,2.15083,1,0,0,341.352,3.09224,1,376130,1.11E+06,8.71E+06,8.73E+06,1.09E+06,0.558022,1.64813,12.9187,14.5668,128.271,2.44E+07,-2.63E+06,5.11E+07,7.68E+06,0.0441411,-0.00475106,0.0923752,0.0138815,20.9803,23.5236,-16.5618,3573.45,OK
2,0.347981,169.623,73.0835,-0.0512372,28488,2.26985,1.41882,2.22053,0.218737,10.9713,0.647293,0.53152,1981.82,170.891,75.2872,-0.0375337,172.763,62.5,114,147,110.724,33.8585,0.694207,2.46969,1,0,0,342.421,3.10406,1,6.29E+06,4.06E+07,2.08E+08,2.08E+08,4.04E+07,0.0077449,0.0500326,0.25599,0.306023,0.0426586,5.08E+08,-2.10E+08,-1.06E+10,2.21E+08,2.20E-05,-9.08E-06,-0.000458554,9.55E-06,0.0127479,-4.65E-09,-1.77E-05,2.26E-06,161.348,71.9351,-0.0499584,972,2.1491,60.4256,128.861,0.00937541,399.549,0.0243176,0.0179912,2209.14,200.446,93.2696,-0.064744,166.603,0.5,0,33,102.413,40.0503,0.608935,2.19877,1,0,0,328.842,3.07685,1,493876,2.15E+06,9.73E+06,9.76E+06,2.11E+06,0.52274,2.27134,10.3001,12.5715,65.5542,2.37E+07,-4.29E+07,-7.16E+07,6.29E+06,0.025807,-0.0467014,-0.0779637,0.00684755,23.1219,-15.195,-19.4677,3690.69,OK
2,0.269197,174.04,74.2026,-0.0479632,31900,2.28851,1.36961,2.13437,0.220716,8.59023,0.689491,0.559146,1855.68,178.4,77.9549,-0.0596832,178.723,65,118,153,114.892,37.3845,0.674612,2.39828,1,0,0,354.401,3.08191,1,1.22E+07,4.92E+07,2.53E+08,2.54E+08,4.85E+07,0.0120155,0.0483431,0.248707,0.29705,0.0407234,5.13E+08,-1.24E+09,-1.42E+10,-7.03E+07,1.58E-05,-3.83E-05,-0.000438552,-2.17E-06,0.0118789,-3.24E-09,-1.49E-05,1.85E-06,164.852,69.7663,0.0123451,917,2.26488,59.7558,134.34,0.00850017,374.106,0.0235189,0.0145443,2076.29,198.757,87.756,0.084956,168.255,0.5,0,42,99.9429,41.1009,0.588757,2.14713,1,0,0,334.248,-3.05664,1,-616430,1.82E+06,9.00E+06,9.06E+06,1.77E+06,-0.73307,2.16197,10.7076,12.8696,75.1771,-1.65E+07,1.83E+07,-8.35E+07,1.31E+07,-0.0214187,0.0237431,-0.10834,0.0169832,22.6121,1.8187,2.04261,278.409,OK
2,0.41658,171.281,53.7936,-0.0196053,15065,3.56816,2.42133,7.6397,0.139122,14.678,0.448537,0.330998,1666.95,203.544,57.0445,-0.0713627,173.383,23.5,42,143,106.537,42.487,0.6012,2.17852,1,0,0,344.384,3.07023,1,1.02E+07,1.30E+07,1.55E+08,1.56E+08,1.23E+07,0.0450567,0.0572215,0.684305,0.741526,0.401354,1.71E+08,-1.18E+09,-3.37E+09,-2.90E+08,5.01E-05,-0.000346249,-0.000984342,-8.49E-05,0.0371268,6.44E-06,6.30E-05,5.25E-05,165,51.5,0,798,2.96443,61.2488,180.568,0.00722711,311.921,0.0263741,0.016456,1768.6,214.756,72.4443,-0.0144645,168.511,0.5,0,104,105.455,39.915,0.621496,2.23294,1,0,0,334.978,3.12713,1,117927,1.05E+06,9.20E+06,9.20E+06,1.05E+06,0.185186,1.64685,14.446,16.0929,163.956,2.30E+07,-7.58E+06,-1.08E+08,-5.18E+06,0.0452359,-0.0149238,-0.213037,-0.0101918,23.7561,-42.4129,-35.2141,7244.27,OK
2,0.346363,172,74,0,42566,2.17645,1.0383,1.2598,0.361715,1.81123,0.929247,0.850833,984.291,174.981,80.3976,-0.00929556,177.534,73.5,134,252,124.924,34.7967,0.721456,2.58101,1,0,0,350.954,3.1323,1,2.39E+06,6.88E+07,3.26E+08,3.26E+08,6.88E+07,0.00131865,0.0379755,0.179817,0.217793,0.020126,8.15E+08,1.53E+08,-3.43E+09,-1.82E+07,1.06E-05,1.98E-06,-4.45E-05,-2.37E-07,0.00682692,-3.85E-10,-1.62E-06,8.87E-08,156.279,67.4726,0.108942,426,4.47249,70.7937,315.625,0.00410311,172.518,0.0164282,0.00680626,961.009,207.206,46.3289,0.00643586,165.785,0.5,0,88,93.5203,49.1901,0.474018,1.91149,1,0,0,330.092,-3.13516,1,-27956.1,228768,4.57E+06,4.57E+06,228588,-0.154048,1.2606,25.1952,26.4558,572.96,2.72E+07,-6.05E+06,-1.40E+08,-1.74E+06,0.351727,-0.0782978,-1.80673,-0.0224821,31.7373,-55955.3,-1649,444638,OK
2,0.442367,170.276,54.161,-0.0178552,30881,3.056,1.04014,2.17867,0.278553,2.12413,0.917058,0.827492,907.907,176.764,57.8416,-0.0209114,172.773,53.5,94,244,113.074,41.0307,0.637133,2.27789,1,0,0,342.608,3.12068,1,4.50E+06,2.59E+07,2.41E+08,2.41E+08,2.58E+07,0.0047218,0.0271838,0.252852,0.280036,0.0510153,3.28E+08,1.49E+08,-2.37E+09,826275,1.11E-05,5.05E-06,-8.03E-05,2.81E-08,0.00685117,-4.32E-10,-1.73E-06,9.53E-08,154.292,28.1306,0.0583752,357,12.5519,26.4247,330.681,0.00416746,132.525,0.0303726,0.0242034,771.061,194.142,15.4671,-0.00114968,154.793,0.5,0,68,84.874,46.8026,0.448563,1.86928,1,0,0,308.585,3.14044,1,3842.88,21355.8,3.36E+06,3.36E+06,21351.3,0.0301523,0.167563,26.3943,26.5619,687.845,2.49E+06,-4.97E+06,-3.79E+07,-157786,0.0547655,-0.109189,-0.832464,-0.00346787,4.4218,-66.8157,-28.2292,1225.45,OK
2,0.376174,168.764,72.9176,-0.0217357,40648,2.16442,1.03624,1.24287,0.361757,1.81415,0.926598,0.853655,962.635,170.352,78.7054,-0.0412563,173.248,72.5,126,244,122.103,33.6858,0.724121,2.59276,1,0,0,342.317,3.10034,1,9.56E+06,6.33E+07,2.95E+08,2.95E+08,6.29E+07,0.00578511,0.0383375,0.178243,0.21658,0.0197074,6.38E+08,-1.46E+08,-2.84E+09,6.98E+07,9.50E-06,-2.18E-06,-4.24E-05,1.04E-06,0.00679991,-2.48E-10,-1.30E-06,7.07E-08,152.412,54.5772,-0.125996,387,5.45099,57.3744,311.747,0.00401975,156.021,0.0197853,0.0181595,871.068,196.28,36.0083,0.0147864,162.33,0.5,0,86,87.4507,47.0304,0.462206,1.89154,1,0,0,323.66,-3.12681,1,-53252,126233,3.73E+06,3.73E+06,125446,-0.355561,0.842851,24.8824,25.7252,578.403,1.48E+07,-6.90E+06,-8.91E+07,-696113,0.255662,-0.119079,-1.53807,-0.0120101,20.8457,-15245.6,-741.8,131955,OK
2,0.33343,172,75,0,31837,2.22162,1.40041,2.11117,0.230875,10.537,0.684873,0.553674,2053.19,177.563,79.9251,-0.0147952,178.471,66.5,124,154,114.302,34.7451,0.696023,2.47665,1,0,0,352.955,3.1268,1,2.96E+06,5.09E+07,2.51E+08,2.51E+08,5.08E+07,0.00292039,0.0502051,0.247536,0.297741,0.0389735,4.87E+08,-6.12E+08,-1.31E+10,-8.53E+07,1.51E-05,-1.90E-05,-0.000407435,-2.64E-06,0.012419,-2.79E-09,-1.19E-05,1.64E-06,166.892,72.4716,-0.00460826,1047,2.1478,58.4826,124.609,0.00848251,431.069,0.0248346,0.0157351,2381.51,204.601,95.2609,0.0188712,172.571,0.5,0,71,104.248,41.6568,0.600408,2.17648,1,0,0,342.099,-3.12272,1,-161914,2.38E+06,1.10E+07,1.10E+07,2.38E+06,-0.147704,2.16961,9.99286,12.1625,61.2905,4.47E+06,4.95E+07,-2.99E+08,1.41E+07,0.00389219,0.043129,-0.260505,0.0122483,21.6588,18.8318,-1.67963,1348.86,OK
